Date,Open,High,Low,Close,Adjusted_close,Volume
2017-11-09,1.0108699798584,1.0132700204849,0.99651497602463,1.0081800222397,1.0081800222397,358188000
2017-11-10,1.006500005722,1.0242300033569,0.99548602104187,1.006010055542,1.006010055542,756446016
2017-11-11,1.005980014801,1.0262099504471,0.99579900503159,1.0089900493622,1.0089900493622,746227968
2017-11-12,1.006019949913,1.1059099435806,0.96760100126266,1.0124700069427,1.0124700069427,1466060032
2017-11-13,1.0044800043106,1.0292899608612,0.97510302066803,1.0093499422073,1.0093499422073,767884032
2017-11-14,1.0052399635315,1.0134299993515,0.99689799547195,1.0068299770355,1.0068299770355,429857984
2017-11-15,1.0045800209045,1.0116300582886,1.0002499818802,1.0031800270081,1.0031800270081,449671008
2017-11-16,1.0058200359344,1.010890007019,0.99323201179504,1.0021200180054,1.0021200180054,650278976
2017-11-17,0.99575799703598,1.0118099451065,0.99575799703598,1.0013899803162,1.0013899803162,639398016
2017-11-18,1.0006500482559,1.0091799497604,0.99633997678757,1.0023100376129,1.0023100376129,588136000
2017-11-19,1.0023699998856,1.0074900388718,0.99669301509857,1.0024399757385,1.0024399757385,485752992
2017-11-20,1.0013799667358,1.0029799938202,0.99653798341751,1.0019199848175,1.0019199848175,449595008
2017-11-21,1.0034699440002,1.0111999511719,0.98857200145721,0.9960470199585,0.9960470199585,622649024
2017-11-22,0.99742698669434,1.0033999681473,0.99278897047043,1.0001499652863,1.0001499652863,499812000
2017-11-23,0.99865800142288,1.0063400268555,0.99223899841309,0.99463099241257,0.99463099241257,735883008
2017-11-24,1.0041400194168,1.0071300268173,0.98800402879715,1.0023299455643,1.0023299455643,848627968
2017-11-25,1.0023200511932,1.0090700387955,0.99507600069046,1.0054099559784,1.0054099559784,651987968
2017-11-26,1.0042200088501,1.0174200534821,1.0005600452423,1.0086799860001,1.0086799860001,636451968
2017-11-27,1.0067499876022,1.0201699733734,0.99812597036362,1.0012899637222,1.0012899637222,784436992
2017-11-28,1.0028699636459,1.0064799785614,0.99604797363281,1.0001399517059,1.0001399517059,794764032
2017-11-29,1.0001300573349,1.0484499931335,0.95561802387238,0.99060600996017,0.99060600996017,1672120064
2017-11-30,1.0038599967957,1.0286699533463,0.98931902647018,1.0081000328064,1.0081000328064,1043969984
2017-12-01,1.0072000026703,1.0192099809647,0.99304300546646,1.009780049324,1.009780049324,749395968
2017-12-02,1.0089499950409,1.0167700052261,0.99561101198196,0.99965399503708,0.99965399503708,679950016
2017-12-03,1.0010199546814,1.0295399427414,0.98531997203827,1.000659942627,1.000659942627,946748992
2017-12-04,1.0024499893188,1.0140500068665,0.99213200807571,1.0036699771881,1.0036699771881,668510016
2017-12-05,1.0035099983215,1.0083700418472,0.99645799398422,1.0019700527191,1.0019700527191,814145984
2017-12-06,0.99975997209549,1.0200400352478,0.99584001302719,1.0099099874496,1.0099099874496,1281490048
2017-12-07,1.0070699453354,1.0769499540329,1.001070022583,1.0316599607468,1.0316599607468,1671609984
2017-12-08,1.0363299846649,1.0576599836349,0.98656302690506,1.0176000595093,1.0176000595093,1993030016
2017-12-09,1.0205800533295,1.0472600460052,0.99356001615524,1.0171300172806,1.0171300172806,1598909952
2017-12-10,1.0220600366592,1.0446599721909,0.97153598070145,1.0177500247955,1.0177500247955,1649500032
2017-12-11,1.0127199888229,1.029629945755,0.99994999170303,1.018560051918,1.018560051918,1542119936
2017-12-12,1.0188200473785,1.0816700458527,1.0008699893951,1.07788002491,1.07788002491,2240839936
2017-12-13,1.0809500217438,1.0880000591278,1.0194599628448,1.0271600484848,1.0271600484848,2198139904
2017-12-14,1.0267200469971,1.0514199733734,1.0066900253296,1.00819003582,1.00819003582,2336179968
2017-12-15,1.009819984436,1.0187300443649,0.99552500247955,1.0161000490189,1.0161000490189,2044499968
2017-12-16,1.0173599720001,1.0193699598312,1.0018199682236,1.0074199438095,1.0074199438095,1592729984
2017-12-17,1.0117399692535,1.0163999795914,1.0028599500656,1.0092400312424,1.0092400312424,1931020032
2017-12-18,1.0105199813843,1.0183000564575,0.99573999643326,1.0130200386047,1.0130200386047,2517230080
2017-12-19,1.0131299495697,1.0339699983597,0.9967679977417,1.0106799602509,1.0106799602509,3073860096
2017-12-20,1.0084099769592,1.019189953804,0.98907899856567,1.0001800060272,1.0001800060272,3751790080
2017-12-21,1.0023100376129,1.0404100418091,0.99381101131439,1.0092099905014,1.0092099905014,3106720000
2017-12-22,1.0063500404358,1.0590900182724,0.96308898925781,1.0179500579834,1.0179500579834,4687949824
2017-12-23,1.0123900175095,1.0520000457764,1.0072599649429,1.0452599525452,1.0452599525452,2353740032
2017-12-24,1.0507099628448,1.0692199468613,1.0218299627304,1.0230300426483,1.0230300426483,2611589888
2017-12-25,1.0264799594879,1.0317200422287,1.0089399814606,1.0111299753189,1.0111299753189,1708380032
2017-12-26,1.0104899406433,1.0173200368881,0.99857997894287,1.0040700435638,1.0040700435638,1854780032
2017-12-27,1.0046900510788,1.0148400068283,0.99645799398422,1.0036599636078,1.0036599636078,1939949952
2017-12-28,1.0033099651337,1.0330599546432,1.000550031662,1.0065900087357,1.0065900087357,2211409920
2017-12-29,1.0109499692917,1.0151900053024,1.0008800029755,1.0056400299072,1.0056400299072,1929090048
2017-12-30,1.0077199935913,1.0347800254822,0.99284201860428,1.0213500261307,1.0213500261307,2711059968
2017-12-31,1.0243099927902,1.0243099927902,1.0002700090408,1.0122599601746,1.0122599601746,1927010048
2018-01-01,1.012549996376,1.0153599977493,1.0015300512314,1.0072799921036,1.0072799921036,1685299968
2018-01-02,1.0057400465012,1.0098799467087,0.99325001239777,1.0048999786377,1.0048999786377,2635859968
2018-01-03,1.006600022316,1.0232800245285,1.0026400089264,1.0134400129318,1.0134400129318,2471689984
2018-01-04,1.013200044632,1.0161800384521,0.99382197856903,1.0025299787521,1.0025299787521,3200130048
2018-01-05,1.0017499923706,1.005010008812,0.98591500520706,0.99863398075104,0.99863398075104,3096620032
2018-01-06,1.0002800226212,1.0120899677277,0.99684697389603,1.0089900493622,1.0089900493622,2620080128
2018-01-07,1.0072699785233,1.0157200098038,0.99820798635483,1.0015699863434,1.0015699863434,2338180096
2018-01-08,1.0051399469376,1.0423599481583,0.99761700630188,1.0093200206757,1.0093200206757,3815749888
2018-01-09,1.0085799694061,1.0142999887466,1.000659942627,1.0059900283813,1.0059900283813,2766180096
2018-01-10,1.0051499605179,1.0138200521469,0.99644601345062,1.0012799501419,1.0012799501419,3189860096
2018-01-11,0.99997597932816,1.0235199928284,0.99019801616669,1.0017100572586,1.0017100572586,3841110016
2018-01-12,1.0062500238419,1.0190999507904,0.99771100282669,1.006080031395,1.006080031395,2668219904
2018-01-13,1.0041300058365,1.0125600099564,0.99657601118088,1.0020200014114,1.0020200014114,2759879936
2018-01-14,1.004359960556,1.0403100252151,1.0006400346756,1.0161199569702,1.0161199569702,2960410112
2018-01-15,1.0153900384903,1.0240000486374,1.0017199516296,1.0066200494766,1.0066200494766,2557179904
2018-01-16,1.0067700147629,1.0464500188828,0.99900102615356,1.0341500043869,1.0341500043869,5552929792
2018-01-17,1.032870054245,1.0698900222778,0.99773901700974,1.0145299434662,1.0145299434662,5588839936
2018-01-18,1.0172599554062,1.0398999452591,1.0012700557709,1.0231100320816,1.0231100320816,4302300160
2018-01-19,1.0233199596405,1.0422199964523,1.0024900436401,1.0045399665833,1.0045399665833,2876989952
2018-01-20,1.0069899559021,1.0134999752045,0.99144297838211,1.001109957695,1.001109957695,2942779904
2018-01-21,1.0029200315475,1.0266100168228,0.99706900119781,0.99986100196838,0.99986100196838,3302010112
2018-01-22,1.0039999485016,1.0193099975586,0.99150997400284,1.0050400495529,1.0050400495529,3274899968
2018-01-23,1.0039999485016,1.0195300579071,0.98447400331497,1.005049943924,1.005049943924,3126830080
